,Time,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var
1668,2022-08-25 19:24:00,0.3951333315,0.46283343162454954,0.006816043263552661,0.4387510909854575,0.002816484750383124,0.458407634873242,0.0025396407523297754,0.45942517292906865,0.00246523339412154,0.425148000980378,0.0012936501557025146
1669,2022-08-25 20:00:00,0.3357666625,0.44300611249319743,0.006816043263552661,0.37745471789276863,0.002826759142513037,0.4117277387367695,0.002543267234765898,0.41294675089981614,0.002468112881222954,0.36389384196327534,0.0013013774302214442
1670,2022-08-25 20:36:00,0.3008666685,0.3412122742917612,0.006816043263552661,0.28651072664678434,0.0028323764867211115,0.3186513326953209,0.0025395347550125516,0.3212698850383098,0.0024642905039300176,0.2873855540785343,0.0012939945202647388
1671,2022-08-25 21:12:00,0.28200000000000003,0.3463086379067531,0.006816043263552661,0.29244862343878486,0.002832004196349185,0.32368328721391965,0.0025384869885466906,0.32644547728182655,0.002463133959283033,0.28829522576259287,0.0012926545443743029
1672,2022-08-25 21:48:00,0.26793334950000003,0.34732386025387396,0.006816043263552661,0.29830755157295014,0.002822453520069298,0.33410871121389374,0.0025388384710601716,0.3363252036296832,0.002463504516065053,0.30680934669111265,0.0012953797578615174
1673,2022-08-25 22:24:00,0.26339999399999997,0.3470292223018705,0.006816043263552661,0.31537525628526625,0.002817769791687048,0.34406088206301855,0.0025375070832197246,0.3463627690996158,0.0024621739800555977,0.34157515513184616,0.0012928258313407743
1674,2022-08-25 23:00:00,0.2461666565,0.35325434657849053,0.006816043263552661,0.3159209338743351,0.0028136302915474465,0.34505390843441175,0.0025369123247001037,0.3473684165274756,0.002461498052853753,0.33196841683547884,0.0012879650045696516
1675,2022-08-25 23:36:00,0.26993334950000003,0.34317588598519755,0.006816043263552661,0.3064568882693071,0.0028141013692376165,0.33677006411886157,0.0025385173371981823,0.3385007522016575,0.002463289376574704,0.3178302539799909,0.0012880672663116719
1676,2022-08-26 00:12:00,0.27506668100000004,0.3447383215019756,0.006816043263552661,0.31179560711207377,0.0028141202808992056,0.3415735234371492,0.0025385161219545474,0.34387485390447875,0.002463346069974936,0.321606483768937,0.00129523445186611
1677,2022-08-26 00:48:00,0.289200012,0.36320952941955575,0.006816043263552661,0.3558376660275588,0.002827190150944848,0.3802700274828155,0.0025431589970916087,0.3824470612889804,0.0024680868282441456,0.3775741112567595,0.0012979421872535532
1678,2022-08-26 01:24:00,0.3164333495,0.3712377914707751,0.006816043263552661,0.3799507895592655,0.0028318261046642304,0.3964420405115493,0.0025417835656480173,0.3995550545321756,0.002466755180108329,0.4116635305874786,0.0012934053872252342
1679,2022-08-26 02:00:00,0.35080001850000003,0.36846019689273946,0.006816043263552661,0.36278573001859676,0.002812015361159995,0.38746653948419196,0.0025408918517203214,0.3898446521998066,0.002465900298000151,0.39911569327818824,0.0012967153050894994
1680,2022-08-26 02:36:00,0.391299988,0.40588184436827984,0.006816043263552661,0.40364193238347446,0.002817952952433649,0.42745176801377055,0.0025424513060024545,0.4304103265211484,0.00246729320573491,0.4343620451002393,0.0013001278599094025
1681,2022-08-26 03:12:00,0.3851999815,0.408677365199838,0.006816043263552661,0.4259323817573653,0.0028084129422264507,0.44269806819427215,0.002540371319983269,0.44499333296870514,0.00246530085937889,0.46818947167832126,0.001294522879957931
1682,2022-08-26 03:48:00,0.4146666565,0.4072916686339031,0.006816043263552661,0.42925806380088555,0.0028111171844374177,0.44611044134946093,0.0025398621454902895,0.44820228792310035,0.0024648412770165466,0.4758438901289309,0.0012936747512527192
1683,2022-08-26 04:24:00,0.435700012,0.44737841892072233,0.006816043263552661,0.44131227771326115,0.002807716997820868,0.45953209626754843,0.0025388512863091343,0.461666713706447,0.002463905546414473,0.4541705458908191,0.0012928574042898155
1684,2022-08-26 05:00:00,0.4306333315,0.4424404440698061,0.006816043263552661,0.4452045032804796,0.0028070185390681956,0.46346021519674163,0.002538850999675656,0.4654241330685335,0.0024640502736848085,0.4671157136857689,0.0012931009170776841
