Time,Unnamed: 0,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var,DPMRM_UB,DPMRM_LB,DPIRMRM_UB,DPIRMRM_LB,DPORMRM_UB,DPORMRM_LB,DPR2MRM_UB,DPR2MRM_LB
2022-08-11 05:24:00,1089,835.799988,965.2013781753074,0.0068160432635526,999.6035722606478,0.0028208037801029,940.9173320720537,0.002544110028451,943.4065716050476,0.0024700423866688,863.4952040823428,0.0013434262349777,1138.2286938871628,748.5844493229323,1138.6388846180253,743.1957795260821,1207.7996317972613,791.4075127240341,1007.1740991823585,719.8163089823271
2022-08-11 06:00:00,1090,746.2000119999999,951.150956084358,0.0068160432635526,981.976617888696,0.002821935950494,920.4362376728818,0.0025439523048147,923.3609684818997,0.0024698141167104,848.7685948711314,0.0013404060837382,1118.1740882737113,728.5478486900882,1118.1516611903824,722.7208141553814,1190.214454483468,773.7387812939238,992.2858971212597,705.2512926210031
2022-08-11 06:36:00,1091,690.866638,921.8434024395801,0.0068160432635526,891.701964107019,0.0028331479599643,849.5291730780018,0.002548780870196,852.4368023887232,0.0024753064761306,715.4086547295192,0.0013662240518452,1047.4664140758032,657.4071907016431,1047.4321451723588,651.6262009836448,1100.3530719689122,683.0508562451256,860.30152988311,570.5157795759284
2022-08-11 07:12:00,1092,637.733337,761.5688624246866,0.0068160432635526,710.729480578275,0.0028249984705173,672.8609696116926,0.0025524460603695,677.0420895619336,0.0024787319092914,520.434021217852,0.0013865599311867,872.2065996833575,481.8775794405097,870.906184504812,474.8157547185731,919.0802821062678,502.3786790502822,666.4012590713761,374.4667833643278
2022-08-11 07:48:00,1093,569.1999509999999,684.5875371181488,0.0068160432635526,635.5849456800547,0.0028264802759318,607.9327589635764,0.0025573814175872,611.5020398507356,0.0024842893769259,479.9204073669606,0.00137550423055,806.8852128252631,416.118866876208,806.1693494689922,409.69616845816046,843.9903834979735,427.179507862136,625.3045475209799,334.53626721294137
2022-08-11 08:24:00,1094,575.533325,727.2550094423136,0.0068160432635526,724.922693374038,0.0028197201244704,672.1826710182584,0.0025535605470514,675.5859236850484,0.0024803141802673,562.149556110577,0.0013784808906008,870.8127144174155,480.35913295268136,870.2711179055281,474.0942241309887,933.0787581923901,516.766628555686,707.690920530896,416.6081916902579
2022-08-11 09:00:00,1095,610.733337,739.7229272345562,0.0068160432635526,724.2461151081988,0.0028156889372145,715.7080866467059,0.0025435655865753,718.868944857715,0.0024701600841665,641.6112084426325,0.0013120678056127,913.6957087207328,524.0421809946972,913.4084817640415,518.00769152937,932.2533324945504,516.2388977218473,783.6033164210936,499.6191004641712
2022-08-11 09:36:00,1096,626.533325,760.3464393477306,0.0068160432635526,767.1117735645196,0.002817214009585,757.1351728831593,0.0025478546692822,758.206601471117,0.0024753201251782,689.9199293280144,0.0013202447459559,953.2367508622772,563.1764520799567,955.0021837517171,559.2681620146013,975.1753151975672,559.0482319314721,832.3538047378224,547.4860539182063
2022-08-11 10:12:00,1097,691.1333009999998,750.944112860429,0.0068160432635526,757.8059620823801,0.0028147388167736,749.8104944070229,0.0025451825522861,751.4413514956933,0.002472422050329,689.5867570380469,0.0013150357060966,946.3572979807758,556.5254050106108,947.5737194299,552.0472693841458,965.7780817380442,549.833842426716,831.7393675457784,547.4341465303155
2022-08-11 10:48:00,1098,682.666687,745.118958671389,0.0068160432635526,730.2636746127707,0.0028173057775859,728.3136929261674,0.0025444389836073,731.7881406362276,0.0024718104743689,668.8832421705098,0.001319592743368,926.6799785190447,536.8963027534104,926.0480278245436,530.5793580277912,938.3306049517747,522.1967442737667,811.2819427674253,526.4845415735941
